station_name,yelp_name,distance,name,latitude,longitude,available_bikes,empty_slots,category,address,rating,lat,lon
Bellevue,Le Louis XV Alain Ducasse,427.4726614277468,Le Louis XV Alain Ducasse,43.739975,7.422011,13,7,Desserts,"Place Du Casino, Fargo, ND 58102",3.3,43.739086861141885,7.427174189714719
Bellevue,Deli Sushi,427.21719480644396,Deli Sushi,43.739975,7.422011,13,7,Restaurants,"3 bd Moneghetti, 06240 Beausoleil, France",3.5,43.7382437,7.4172757
Bellevue,Number One,426.82008266176496,Number One,43.739975,7.422011,13,7,Pizza,"3 bd Moneghetti, 06240 Beausoleil, France",0.0,43.73807,7.41741
Bellevue,Yo Ness,471.9284201632486,Yo Ness,43.739975,7.422011,13,7,Fast Food,"4 boulevard Moneghetti, 06240 Beausoleil, France",0.0,43.7387299,7.41641
Bellevue,Sakura Sushi Bar,244.49269454992114,Sakura Sushi Bar,43.739975,7.422011,13,7,Japanese,"43000 Espaly-Saint-Marcel, France",0.0,43.7394518796749,7.42495905607939
Bellevue,New Saigon,471.9284201632486,New Saigon,43.739975,7.422011,13,7,Vietnamese,"4 boulevard des Moneghetti, 06240 Beausoleil, France",5.0,43.7387299,7.41641
Bellevue,Star'z Pizza,129.99191078023097,Star'z Pizza,43.739975,7.422011,13,7,Pizza,"4 ave de Villaine, 06240 Beausoleil, France",1.0,43.74078,7.42084
Bellevue,Le Louis XV Alain Ducasse,427.4726614277468,Le Louis XV Alain Ducasse,43.739975,7.422011,13,7,Desserts,"Place Du Casino, Fargo, ND 58102",3.3,43.739086861141885,7.427174189714719
Bellevue,Deli Sushi,427.21719480644396,Deli Sushi,43.739975,7.422011,13,7,Restaurants,"3 bd Moneghetti, 06240 Beausoleil, France",3.5,43.7382437,7.4172757
Bellevue,Number One,426.82008266176496,Number One,43.739975,7.422011,13,7,Pizza,"3 bd Moneghetti, 06240 Beausoleil, France",0.0,43.73807,7.41741
Bellevue,Yo Ness,471.9284201632486,Yo Ness,43.739975,7.422011,13,7,Fast Food,"4 boulevard Moneghetti, 06240 Beausoleil, France",0.0,43.7387299,7.41641
Bellevue,Sakura Sushi Bar,244.49269454992114,Sakura Sushi Bar,43.739975,7.422011,13,7,Japanese,"43000 Espaly-Saint-Marcel, France",0.0,43.7394518796749,7.42495905607939
Bellevue,New Indian,386.66100995930964,New Indian,43.739975,7.422011,13,7,Indian,"9 bd République, 06240 Beausoleil, France",4.0,43.74253,7.42527
Bellevue,New Saigon,471.9284201632486,New Saigon,43.739975,7.422011,13,7,Vietnamese,"4 boulevard des Moneghetti, 06240 Beausoleil, France",5.0,43.7387299,7.41641
Bellevue,Indian Star,375.0029841256023,Indian Star,43.739975,7.422011,13,7,Indian,"23 Boulevard Republique Rd53, 06240 Beausoleil, France",5.0,43.742656,7.424839
Bellevue,Star'z Pizza,129.99191078023097,Star'z Pizza,43.739975,7.422011,13,7,Pizza,"4 ave de Villaine, 06240 Beausoleil, France",1.0,43.74078,7.42084
Bellevue,Le Louis XV Alain Ducasse,427.4726614277468,Le Louis XV Alain Ducasse,43.739975,7.422011,13,7,Desserts,"Place Du Casino, Fargo, ND 58102",3.3,43.739086861141885,7.427174189714719
Bellevue,Deli Sushi,427.21719480644396,Deli Sushi,43.739975,7.422011,13,7,Restaurants,"3 bd Moneghetti, 06240 Beausoleil, France",3.5,43.7382437,7.4172757
Bellevue,Number One,426.82008266176496,Number One,43.739975,7.422011,13,7,Pizza,"3 bd Moneghetti, 06240 Beausoleil, France",0.0,43.73807,7.41741
Bellevue,Yo Ness,471.9284201632486,Yo Ness,43.739975,7.422011,13,7,Fast Food,"4 boulevard Moneghetti, 06240 Beausoleil, France",0.0,43.7387299,7.41641
Bellevue,Mini-Bar,304.68058278397746,Mini-Bar,43.739975,7.422011,13,7,Restaurants,"2 ave Camille Blanc, 06240 Beausoleil, France",0.0,43.74171,7.42494
Bellevue,Sun and Stars,297.78560852983634,Sun and Stars,43.739975,7.422011,13,7,Restaurants,"15 ave Camille Blanc, 06240 Beausoleil, France",0.0,43.74195,7.42451
Bellevue,Os Amigos S.A.R.L,336.0133725653872,Os Amigos S.A.R.L,43.739975,7.422011,13,7,Restaurants,"26 Avenue Prof Langevin Res La Joconde, 06240 Beausoleil, France",0.0,43.74238,7.42454
Bellevue,A L M,376.2354295085063,A L M,43.739975,7.422011,13,7,Restaurants,"14 bd République, 06240 Beausoleil, France",0.0,43.74263,7.42491
Bellevue,Charolaise,336.0133725653872,Charolaise,43.739975,7.422011,13,7,,"Marché Municipal, 06240 Beausoleil, France",0.0,43.74238,7.42454
Bellevue,Darmigny Philippe,336.0133725653872,Darmigny Philippe,43.739975,7.422011,13,7,,"Marché Municipal, 06240 Beausoleil, France",0.0,43.74238,7.42454
Bellevue,Chez Pascal,469.26728204500495,Chez Pascal,43.739975,7.422011,13,7,Restaurants,"13 bd Gén Leclerc, 06240 Beausoleil, France",3.0,43.7426114,7.4265622
Bellevue,Langhe Doc,373.6834791167219,Langhe Doc,43.739975,7.422011,13,7,Italian,"14 Boulevard de la République, 06240 Beausoleil, France",0.0,43.7425806,7.4249442
Bellevue,Asiapizza,145.24158285641147,Asiapizza,43.739975,7.422011,13,7,Pizza,"4 ave Villaine, 06240 Beausoleil, France",0.0,43.74121,7.42142
Bellevue,Sakura Sushi Bar,244.49269454992114,Sakura Sushi Bar,43.739975,7.422011,13,7,Japanese,"43000 Espaly-Saint-Marcel, France",0.0,43.7394518796749,7.42495905607939
Bellevue,Libre Service Prichoc,322.9574112071464,Libre Service Prichoc,43.739975,7.422011,13,7,Fast Food,"17 boulevard République, 06240 Beausoleil, France",0.0,43.74232,7.42438
Bellevue,New Indian,386.66100995930964,New Indian,43.739975,7.422011,13,7,Indian,"9 bd République, 06240 Beausoleil, France",4.0,43.74253,7.42527
Bellevue,New Saigon,471.9284201632486,New Saigon,43.739975,7.422011,13,7,Vietnamese,"4 boulevard des Moneghetti, 06240 Beausoleil, France",5.0,43.7387299,7.41641
Bellevue,Indian Star,375.0029841256023,Indian Star,43.739975,7.422011,13,7,Indian,"23 Boulevard Republique Rd53, 06240 Beausoleil, France",5.0,43.742656,7.424839
Bellevue,Star'z Pizza,129.99191078023097,Star'z Pizza,43.739975,7.422011,13,7,Pizza,"4 ave de Villaine, 06240 Beausoleil, France",1.0,43.74078,7.42084
Bellevue,La Véranda,420.8620487107978,La Véranda,43.739975,7.422011,13,7,Restaurants,"27 Boulevard République, 06240 Beausoleil, France",4.0,43.7429882,7.425177
Bellevue,Le Louis XV Alain Ducasse,427.4726614277468,Le Louis XV Alain Ducasse,43.739975,7.422011,13,7,Desserts,"Place Du Casino, Fargo, ND 58102",3.3,43.739086861141885,7.427174189714719
Bellevue,Deli Sushi,427.21719480644396,Deli Sushi,43.739975,7.422011,13,7,Restaurants,"3 bd Moneghetti, 06240 Beausoleil, France",3.5,43.7382437,7.4172757
Bellevue,Number One,426.82008266176496,Number One,43.739975,7.422011,13,7,Pizza,"3 bd Moneghetti, 06240 Beausoleil, France",0.0,43.73807,7.41741
Bellevue,Yo Ness,471.9284201632486,Yo Ness,43.739975,7.422011,13,7,Fast Food,"4 boulevard Moneghetti, 06240 Beausoleil, France",0.0,43.7387299,7.41641
Bellevue,Sakura Sushi Bar,244.49269454992114,Sakura Sushi Bar,43.739975,7.422011,13,7,Japanese,"43000 Espaly-Saint-Marcel, France",0.0,43.7394518796749,7.42495905607939
Bellevue,Mini-Bar,304.68058278397746,Mini-Bar,43.739975,7.422011,13,7,Restaurants,"2 ave Camille Blanc, 06240 Beausoleil, France",0.0,43.74171,7.42494
Bellevue,Sun and Stars,297.78560852983634,Sun and Stars,43.739975,7.422011,13,7,Restaurants,"15 ave Camille Blanc, 06240 Beausoleil, France",0.0,43.74195,7.42451
Bellevue,The Priory,439.8238704390471,The Priory,43.739975,7.422011,13,7,Restaurants,"3 avenue Gén de Gaulle, 06240 Beausoleil, France",0.0,43.7429,7.42569
Bellevue,Bar du Marché,409.02714080432224,Bar du Marché,43.739975,7.422011,13,7,Restaurants,"Bd République, 06240 Beausoleil, France",0.0,43.74288,7.42513
Bellevue,Os Amigos S.A.R.L,336.0133725653872,Os Amigos S.A.R.L,43.739975,7.422011,13,7,Restaurants,"26 Avenue Prof Langevin Res La Joconde, 06240 Beausoleil, France",0.0,43.74238,7.42454
Bellevue,A L M,376.2354295085063,A L M,43.739975,7.422011,13,7,Restaurants,"14 bd République, 06240 Beausoleil, France",0.0,43.74263,7.42491
Bellevue,Charolaise,336.0133725653872,Charolaise,43.739975,7.422011,13,7,,"Marché Municipal, 06240 Beausoleil, France",0.0,43.74238,7.42454
Bellevue,Darmigny Philippe,336.0133725653872,Darmigny Philippe,43.739975,7.422011,13,7,,"Marché Municipal, 06240 Beausoleil, France",0.0,43.74238,7.42454
Bellevue,Srimeera,382.2646322886287,Srimeera,43.739975,7.422011,13,7,Restaurants,"23 bd République, 06240 Beausoleil, France",0.0,43.74271,7.42489
Bellevue,Chez Pascal,469.26728204500495,Chez Pascal,43.739975,7.422011,13,7,Restaurants,"13 bd Gén Leclerc, 06240 Beausoleil, France",3.0,43.7426114,7.4265622
Bellevue,Asiapizza,145.24158285641147,Asiapizza,43.739975,7.422011,13,7,Pizza,"4 ave Villaine, 06240 Beausoleil, France",0.0,43.74121,7.42142
Bellevue,Thai Garden,461.92071423121416,Thai Garden,43.739975,7.422011,13,7,Restaurants,"2 ave Gén de Gaulle, 06240 Beausoleil, France",1.5,43.74301,7.42593
Bellevue,Langhe Doc,373.6834791167219,Langhe Doc,43.739975,7.422011,13,7,Italian,"14 Boulevard de la République, 06240 Beausoleil, France",0.0,43.7425806,7.4249442
Bellevue,Libre Service Prichoc,322.9574112071464,Libre Service Prichoc,43.739975,7.422011,13,7,Fast Food,"17 boulevard République, 06240 Beausoleil, France",0.0,43.74232,7.42438
Bellevue,New Saigon,471.9284201632486,New Saigon,43.739975,7.422011,13,7,Vietnamese,"4 boulevard des Moneghetti, 06240 Beausoleil, France",5.0,43.7387299,7.41641
Bellevue,Star'z Pizza,129.99191078023097,Star'z Pizza,43.739975,7.422011,13,7,Pizza,"4 ave de Villaine, 06240 Beausoleil, France",1.0,43.74078,7.42084
Bellevue,Le Louis XV Alain Ducasse,427.4726614277468,Le Louis XV Alain Ducasse,43.739975,7.422011,13,7,Desserts,"Place Du Casino, Fargo, ND 58102",3.3,43.739086861141885,7.427174189714719
Bellevue,Deli Sushi,427.21719480644396,Deli Sushi,43.739975,7.422011,13,7,Restaurants,"3 bd Moneghetti, 06240 Beausoleil, France",3.5,43.7382437,7.4172757
Bellevue,Number One,426.82008266176496,Number One,43.739975,7.422011,13,7,Pizza,"3 bd Moneghetti, 06240 Beausoleil, France",0.0,43.73807,7.41741
Bellevue,Yo Ness,471.9284201632486,Yo Ness,43.739975,7.422011,13,7,Fast Food,"4 boulevard Moneghetti, 06240 Beausoleil, France",0.0,43.7387299,7.41641
Bellevue,Mini-Bar,304.68058278397746,Mini-Bar,43.739975,7.422011,13,7,Restaurants,"2 ave Camille Blanc, 06240 Beausoleil, France",0.0,43.74171,7.42494
Bellevue,Sun and Stars,297.78560852983634,Sun and Stars,43.739975,7.422011,13,7,Restaurants,"15 ave Camille Blanc, 06240 Beausoleil, France",0.0,43.74195,7.42451
Bellevue,Sakura Sushi Bar,244.49269454992114,Sakura Sushi Bar,43.739975,7.422011,13,7,Japanese,"43000 Espaly-Saint-Marcel, France",0.0,43.7394518796749,7.42495905607939
Bellevue,Asiapizza,145.24158285641147,Asiapizza,43.739975,7.422011,13,7,Pizza,"4 ave Villaine, 06240 Beausoleil, France",0.0,43.74121,7.42142
Bellevue,New Indian,386.66100995930964,New Indian,43.739975,7.422011,13,7,Indian,"9 bd République, 06240 Beausoleil, France",4.0,43.74253,7.42527
Bellevue,New Saigon,471.9284201632486,New Saigon,43.739975,7.422011,13,7,Vietnamese,"4 boulevard des Moneghetti, 06240 Beausoleil, France",5.0,43.7387299,7.41641
Bellevue,Indian Star,375.0029841256023,Indian Star,43.739975,7.422011,13,7,Indian,"23 Boulevard Republique Rd53, 06240 Beausoleil, France",5.0,43.742656,7.424839
Bellevue,Star'z Pizza,129.99191078023097,Star'z Pizza,43.739975,7.422011,13,7,Pizza,"4 ave de Villaine, 06240 Beausoleil, France",1.0,43.74078,7.42084
Bellevue,La Véranda,420.8620487107978,La Véranda,43.739975,7.422011,13,7,Restaurants,"27 Boulevard République, 06240 Beausoleil, France",4.0,43.7429882,7.425177
Bellevue,Le Louis XV Alain Ducasse,427.4726614277468,Le Louis XV Alain Ducasse,43.739975,7.422011,13,7,Desserts,"Place Du Casino, Fargo, ND 58102",3.3,43.739086861141885,7.427174189714719
Bellevue,Deli Sushi,427.21719480644396,Deli Sushi,43.739975,7.422011,13,7,Restaurants,"3 bd Moneghetti, 06240 Beausoleil, France",3.5,43.7382437,7.4172757
Bellevue,Number One,426.82008266176496,Number One,43.739975,7.422011,13,7,Pizza,"3 bd Moneghetti, 06240 Beausoleil, France",0.0,43.73807,7.41741
Bellevue,Yo Ness,471.9284201632486,Yo Ness,43.739975,7.422011,13,7,Fast Food,"4 boulevard Moneghetti, 06240 Beausoleil, France",0.0,43.7387299,7.41641
Bellevue,Mini-Bar,304.68058278397746,Mini-Bar,43.739975,7.422011,13,7,Restaurants,"2 ave Camille Blanc, 06240 Beausoleil, France",0.0,43.74171,7.42494
Bellevue,Sun and Stars,297.78560852983634,Sun and Stars,43.739975,7.422011,13,7,Restaurants,"15 ave Camille Blanc, 06240 Beausoleil, France",0.0,43.74195,7.42451
Bellevue,The Priory,439.8238704390471,The Priory,43.739975,7.422011,13,7,Restaurants,"3 avenue Gén de Gaulle, 06240 Beausoleil, France",0.0,43.7429,7.42569
Bellevue,Bar du Marché,409.02714080432224,Bar du Marché,43.739975,7.422011,13,7,Restaurants,"Bd République, 06240 Beausoleil, France",0.0,43.74288,7.42513
Bellevue,Bar Madelon,490.4002633639684,Bar Madelon,43.739975,7.422011,13,7,Restaurants,"19 avenue Carnier, 06240 Beausoleil, France",0.0,43.7439899,7.42454
Bellevue,Os Amigos S.A.R.L,336.0133725653872,Os Amigos S.A.R.L,43.739975,7.422011,13,7,Restaurants,"26 Avenue Prof Langevin Res La Joconde, 06240 Beausoleil, France",0.0,43.74238,7.42454
Bellevue,A L M,376.2354295085063,A L M,43.739975,7.422011,13,7,Restaurants,"14 bd République, 06240 Beausoleil, France",0.0,43.74263,7.42491
Bellevue,Charolaise,336.0133725653872,Charolaise,43.739975,7.422011,13,7,,"Marché Municipal, 06240 Beausoleil, France",0.0,43.74238,7.42454
Bellevue,New Indian,386.66100995930964,New Indian,43.739975,7.422011,13,7,Indian,"9 bd République, 06240 Beausoleil, France",4.0,43.74253,7.42527
Bellevue,New Saigon,471.9284201632486,New Saigon,43.739975,7.422011,13,7,Vietnamese,"4 boulevard des Moneghetti, 06240 Beausoleil, France",5.0,43.7387299,7.41641
Bellevue,Indian Star,375.0029841256023,Indian Star,43.739975,7.422011,13,7,Indian,"23 Boulevard Republique Rd53, 06240 Beausoleil, France",5.0,43.742656,7.424839
Bellevue,Star'z Pizza,129.99191078023097,Star'z Pizza,43.739975,7.422011,13,7,Pizza,"4 ave de Villaine, 06240 Beausoleil, France",1.0,43.74078,7.42084
Bellevue,La Véranda,420.8620487107978,La Véranda,43.739975,7.422011,13,7,Restaurants,"27 Boulevard République, 06240 Beausoleil, France",4.0,43.7429882,7.425177
Bellevue,Deli Sushi,427.21719480644396,Deli Sushi,43.739975,7.422011,13,7,Restaurants,"3 bd Moneghetti, 06240 Beausoleil, France",3.5,43.7382437,7.4172757
Bellevue,Le Louis XV Alain Ducasse,427.4726614277468,Le Louis XV Alain Ducasse,43.739975,7.422011,13,7,Desserts,"Place Du Casino, Fargo, ND 58102",3.3,43.739086861141885,7.427174189714719
Bellevue,Number One,426.82008266176496,Number One,43.739975,7.422011,13,7,Pizza,"3 bd Moneghetti, 06240 Beausoleil, France",0.0,43.73807,7.41741
Bellevue,Yo Ness,471.9284201632486,Yo Ness,43.739975,7.422011,13,7,Fast Food,"4 boulevard Moneghetti, 06240 Beausoleil, France",0.0,43.7387299,7.41641
Bellevue,Asiapizza,145.24158285641147,Asiapizza,43.739975,7.422011,13,7,Pizza,"4 ave Villaine, 06240 Beausoleil, France",0.0,43.74121,7.42142
Bellevue,Mini-Bar,304.68058278397746,Mini-Bar,43.739975,7.422011,13,7,Restaurants,"2 ave Camille Blanc, 06240 Beausoleil, France",0.0,43.74171,7.42494
Bellevue,Sun and Stars,297.78560852983634,Sun and Stars,43.739975,7.422011,13,7,Restaurants,"15 ave Camille Blanc, 06240 Beausoleil, France",0.0,43.74195,7.42451
Bellevue,Sakura Sushi Bar,244.49269454992114,Sakura Sushi Bar,43.739975,7.422011,13,7,Japanese,"43000 Espaly-Saint-Marcel, France",0.0,43.7394518796749,7.42495905607939
Bellevue,The Priory,439.8238704390471,The Priory,43.739975,7.422011,13,7,Restaurants,"3 avenue Gén de Gaulle, 06240 Beausoleil, France",0.0,43.7429,7.42569
Bellevue,Bar du Marché,409.02714080432224,Bar du Marché,43.739975,7.422011,13,7,Restaurants,"Bd République, 06240 Beausoleil, France",0.0,43.74288,7.42513
Bellevue,Bar Madelon,490.4002633639684,Bar Madelon,43.739975,7.422011,13,7,Restaurants,"19 avenue Carnier, 06240 Beausoleil, France",0.0,43.7439899,7.42454
Bellevue,Os Amigos S.A.R.L,336.0133725653872,Os Amigos S.A.R.L,43.739975,7.422011,13,7,Restaurants,"26 Avenue Prof Langevin Res La Joconde, 06240 Beausoleil, France",0.0,43.74238,7.42454
Bellevue,New Indian,386.66100995930964,New Indian,43.739975,7.422011,13,7,Indian,"9 bd République, 06240 Beausoleil, France",4.0,43.74253,7.42527
Bellevue,New Saigon,471.9284201632486,New Saigon,43.739975,7.422011,13,7,Vietnamese,"4 boulevard des Moneghetti, 06240 Beausoleil, France",5.0,43.7387299,7.41641
Bellevue,Indian Star,375.0029841256023,Indian Star,43.739975,7.422011,13,7,Indian,"23 Boulevard Republique Rd53, 06240 Beausoleil, France",5.0,43.742656,7.424839
Bellevue,Star'z Pizza,129.99191078023097,Star'z Pizza,43.739975,7.422011,13,7,Pizza,"4 ave de Villaine, 06240 Beausoleil, France",1.0,43.74078,7.42084
Bellevue,Le Louis XV Alain Ducasse,427.4726614277468,Le Louis XV Alain Ducasse,43.739975,7.422011,13,7,Desserts,"Place Du Casino, Fargo, ND 58102",3.3,43.739086861141885,7.427174189714719
Bellevue,La Véranda,420.8620487107978,La Véranda,43.739975,7.422011,13,7,Restaurants,"27 Boulevard République, 06240 Beausoleil, France",4.0,43.7429882,7.425177
Bellevue,Deli Sushi,427.21719480644396,Deli Sushi,43.739975,7.422011,13,7,Restaurants,"3 bd Moneghetti, 06240 Beausoleil, France",3.5,43.7382437,7.4172757
Bellevue,Number One,426.82008266176496,Number One,43.739975,7.422011,13,7,Pizza,"3 bd Moneghetti, 06240 Beausoleil, France",0.0,43.73807,7.41741
Bellevue,Asiapizza,145.24158285641147,Asiapizza,43.739975,7.422011,13,7,Pizza,"4 ave Villaine, 06240 Beausoleil, France",0.0,43.74121,7.42142
Bellevue,Sakura Sushi Bar,244.49269454992114,Sakura Sushi Bar,43.739975,7.422011,13,7,Japanese,"43000 Espaly-Saint-Marcel, France",0.0,43.7394518796749,7.42495905607939
Bellevue,Yo Ness,471.9284201632486,Yo Ness,43.739975,7.422011,13,7,Fast Food,"4 boulevard Moneghetti, 06240 Beausoleil, France",0.0,43.7387299,7.41641
Bellevue,Mini-Bar,304.68058278397746,Mini-Bar,43.739975,7.422011,13,7,Restaurants,"2 ave Camille Blanc, 06240 Beausoleil, France",0.0,43.74171,7.42494
Bellevue,Sun and Stars,297.78560852983634,Sun and Stars,43.739975,7.422011,13,7,Restaurants,"15 ave Camille Blanc, 06240 Beausoleil, France",0.0,43.74195,7.42451
Bellevue,The Priory,439.8238704390471,The Priory,43.739975,7.422011,13,7,Restaurants,"3 avenue Gén de Gaulle, 06240 Beausoleil, France",0.0,43.7429,7.42569
Bellevue,Os Amigos S.A.R.L,336.0133725653872,Os Amigos S.A.R.L,43.739975,7.422011,13,7,Restaurants,"26 Avenue Prof Langevin Res La Joconde, 06240 Beausoleil, France",0.0,43.74238,7.42454
Bellevue,A L M,376.2354295085063,A L M,43.739975,7.422011,13,7,Restaurants,"14 bd République, 06240 Beausoleil, France",0.0,43.74263,7.42491
Bellevue,Charolaise,336.0133725653872,Charolaise,43.739975,7.422011,13,7,,"Marché Municipal, 06240 Beausoleil, France",0.0,43.74238,7.42454
Bellevue,Darmigny Philippe,336.0133725653872,Darmigny Philippe,43.739975,7.422011,13,7,,"Marché Municipal, 06240 Beausoleil, France",0.0,43.74238,7.42454
Bellevue,Srimeera,382.2646322886287,Srimeera,43.739975,7.422011,13,7,Restaurants,"23 bd République, 06240 Beausoleil, France",0.0,43.74271,7.42489
Bellevue,Chez Pascal,469.26728204500495,Chez Pascal,43.739975,7.422011,13,7,Restaurants,"13 bd Gén Leclerc, 06240 Beausoleil, France",3.0,43.7426114,7.4265622
Bellevue,Langhe Doc,373.6834791167219,Langhe Doc,43.739975,7.422011,13,7,Italian,"14 Boulevard de la République, 06240 Beausoleil, France",0.0,43.7425806,7.4249442
Bellevue,Bar du Marché,409.02714080432224,Bar du Marché,43.739975,7.422011,13,7,Restaurants,"Bd République, 06240 Beausoleil, France",0.0,43.74288,7.42513
Bellevue,Bar Madelon,490.4002633639684,Bar Madelon,43.739975,7.422011,13,7,Restaurants,"19 avenue Carnier, 06240 Beausoleil, France",0.0,43.7439899,7.42454
Fontvieille,World Class Restaurant,451.95529325791387,World Class Restaurant,43.730026,7.416254,1,23,Russian,"6 avenue Marquet, 06320 Cap-d'Ail, France",0.0,43.7269139851358,7.41264168173075
Fontvieille,Bolinas,427.26393311208676,Bolinas,43.730026,7.416254,1,23,Breakfast & Brunch,"Port de Cap d'Ail, 06320 Cap-d'Ail, France",3.0,43.726312,7.414879
Fontvieille,La Merenda,484.2062126293165,La Merenda,43.730026,7.416254,1,23,Pizza,"11 ave Trois Septembre, 06320 Cap d'Ail, France",0.0,43.72736,7.4115
Fontvieille,Bolinas,427.26393311208676,Bolinas,43.730026,7.416254,1,23,Breakfast & Brunch,"Port de Cap d'Ail, 06320 Cap-d'Ail, France",3.0,43.726312,7.414879
Fontvieille,World Class Restaurant,451.95529325791387,World Class Restaurant,43.730026,7.416254,1,23,Russian,"6 avenue Marquet, 06320 Cap-d'Ail, France",0.0,43.7269139851358,7.41264168173075
Fontvieille,La Merenda,484.2062126293165,La Merenda,43.730026,7.416254,1,23,Pizza,"11 ave Trois Septembre, 06320 Cap d'Ail, France",0.0,43.72736,7.4115
Fontvieille,Bolinas,427.26393311208676,Bolinas,43.730026,7.416254,1,23,Breakfast & Brunch,"Port de Cap d'Ail, 06320 Cap-d'Ail, France",3.0,43.726312,7.414879
Fontvieille,World Class Restaurant,451.95529325791387,World Class Restaurant,43.730026,7.416254,1,23,Russian,"6 avenue Marquet, 06320 Cap-d'Ail, France",0.0,43.7269139851358,7.41264168173075
Fontvieille,La Merenda,484.2062126293165,La Merenda,43.730026,7.416254,1,23,Pizza,"11 ave Trois Septembre, 06320 Cap d'Ail, France",0.0,43.72736,7.4115
Fontvieille,World Class Restaurant,451.95529325791387,World Class Restaurant,43.730026,7.416254,1,23,Russian,"6 avenue Marquet, 06320 Cap-d'Ail, France",0.0,43.7269139851358,7.41264168173075
Fontvieille,Bolinas,427.26393311208676,Bolinas,43.730026,7.416254,1,23,Breakfast & Brunch,"Port de Cap d'Ail, 06320 Cap-d'Ail, France",3.0,43.726312,7.414879
Fontvieille,La Merenda,484.2062126293165,La Merenda,43.730026,7.416254,1,23,Pizza,"11 ave Trois Septembre, 06320 Cap d'Ail, France",0.0,43.72736,7.4115
Fontvieille,World Class Restaurant,451.95529325791387,World Class Restaurant,43.730026,7.416254,1,23,Russian,"6 avenue Marquet, 06320 Cap-d'Ail, France",0.0,43.7269139851358,7.41264168173075
Fontvieille,Bolinas,427.26393311208676,Bolinas,43.730026,7.416254,1,23,Breakfast & Brunch,"Port de Cap d'Ail, 06320 Cap-d'Ail, France",3.0,43.726312,7.414879
Fontvieille,La Merenda,484.2062126293165,La Merenda,43.730026,7.416254,1,23,Pizza,"11 ave Trois Septembre, 06320 Cap d'Ail, France",0.0,43.72736,7.4115
Fontvieille,Bolinas,427.26393311208676,Bolinas,43.730026,7.416254,1,23,Breakfast & Brunch,"Port de Cap d'Ail, 06320 Cap-d'Ail, France",3.0,43.726312,7.414879
Fontvieille,World Class Restaurant,451.95529325791387,World Class Restaurant,43.730026,7.416254,1,23,Russian,"6 avenue Marquet, 06320 Cap-d'Ail, France",0.0,43.7269139851358,7.41264168173075
Fontvieille,La Merenda,484.2062126293165,La Merenda,43.730026,7.416254,1,23,Pizza,"11 ave Trois Septembre, 06320 Cap d'Ail, France",0.0,43.72736,7.4115
Fontvieille,Bolinas,427.26393311208676,Bolinas,43.730026,7.416254,1,23,Breakfast & Brunch,"Port de Cap d'Ail, 06320 Cap-d'Ail, France",3.0,43.726312,7.414879
Fontvieille,World Class Restaurant,451.95529325791387,World Class Restaurant,43.730026,7.416254,1,23,Russian,"6 avenue Marquet, 06320 Cap-d'Ail, France",0.0,43.7269139851358,7.41264168173075
Fontvieille,La Merenda,484.2062126293165,La Merenda,43.730026,7.416254,1,23,Pizza,"11 ave Trois Septembre, 06320 Cap d'Ail, France",0.0,43.72736,7.4115
Fontvieille,World Class Restaurant,451.95529325791387,World Class Restaurant,43.730026,7.416254,1,23,Russian,"6 avenue Marquet, 06320 Cap-d'Ail, France",0.0,43.7269139851358,7.41264168173075
Fontvieille,Bolinas,427.26393311208676,Bolinas,43.730026,7.416254,1,23,Breakfast & Brunch,"Port de Cap d'Ail, 06320 Cap-d'Ail, France",3.0,43.726312,7.414879
Fontvieille,La Merenda,484.2062126293165,La Merenda,43.730026,7.416254,1,23,Pizza,"11 ave Trois Septembre, 06320 Cap d'Ail, France",0.0,43.72736,7.4115
Fontvieille,World Class Restaurant,451.95529325791387,World Class Restaurant,43.730026,7.416254,1,23,Russian,"6 avenue Marquet, 06320 Cap-d'Ail, France",0.0,43.7269139851358,7.41264168173075
Fontvieille,Bolinas,427.26393311208676,Bolinas,43.730026,7.416254,1,23,Breakfast & Brunch,"Port de Cap d'Ail, 06320 Cap-d'Ail, France",3.0,43.726312,7.414879
Fontvieille,La Merenda,484.2062126293165,La Merenda,43.730026,7.416254,1,23,Pizza,"11 ave Trois Septembre, 06320 Cap d'Ail, France",0.0,43.72736,7.4115
Fontvieille,World Class Restaurant,451.95529325791387,World Class Restaurant,43.730026,7.416254,1,23,Russian,"6 avenue Marquet, 06320 Cap-d'Ail, France",0.0,43.7269139851358,7.41264168173075
Fontvieille,Bolinas,427.26393311208676,Bolinas,43.730026,7.416254,1,23,Breakfast & Brunch,"Port de Cap d'Ail, 06320 Cap-d'Ail, France",3.0,43.726312,7.414879
Fontvieille,La Merenda,484.2062126293165,La Merenda,43.730026,7.416254,1,23,Pizza,"11 ave Trois Septembre, 06320 Cap d'Ail, France",0.0,43.72736,7.4115
Musée Océanographique,La Terrasse,51.595349116919934,La Terrasse,43.731047,7.425461,4,6,Italian,"Avenue St Martin, 06320 Monaco, France",4.0,43.7305826816304,7.42547103409965
Musée Océanographique,Babek Kebab,467.7170566566326,Babek Kebab,43.731047,7.425461,4,6,Kebab,"Laredo, TX 78045",0.0,43.73384990926642,7.421129595751689
Musée Océanographique,Babek Kebab,467.7170566566326,Babek Kebab,43.731047,7.425461,4,6,Fast Food,"Laredo, TX 78045",0.0,43.73384990926642,7.421129595751689
